patch_stem,sample,row,col,tumor_frac,hepatocyte_frac,hm11_resemblance,hm11_resemblance_noliver,leaving_score,leaving_score_resid
IU_PDA_T11_patch-001540_55_93,IU_PDA_T11,55,93,0.8221374154090881,3.0736206099390984e-05,-1.3433957326142334,-1.3407322829320771,0.3520778790852714,-1.0885928222398695
IU_PDA_T11_patch-001543_25_67,IU_PDA_T11,25,67,0.6511945128440857,0.0042433422058820724,-4.160237612959661,-4.116851760215929,0.7286549976293343,0.1223004053276579
IU_PDA_T11_patch-001544_16_76,IU_PDA_T11,16,76,0.8814519643783569,3.0065308237681165e-05,-6.6072499605890425,-6.634774723659502,1.4847598986024573,0.0667123450966536
IU_PDA_T11_patch-001545_25_23,IU_PDA_T11,25,23,0.6001721024513245,6.038703577360138e-05,6.911810364477113,7.158730489148212,0.6603815721198983,0.2584142758133276
IU_PDA_T11_patch-001557_44_36,IU_PDA_T11,44,36,0.5428162813186646,3.941341856261715e-05,4.688715253630187,4.775726487605329,0.3612440113741355,0.134091951988316
IU_PDA_T11_patch-001559_24_42,IU_PDA_T11,24,42,0.556155264377594,0.004806116688996553,-2.907111926244413,-2.8325300049705207,1.1094209485535227,1.009267125648281
IU_PDA_T11_patch-001564_56_94,IU_PDA_T11,56,94,0.6446025371551514,2.7595779101829976e-05,1.455216694716188,1.579182930705449,1.7221367459020906,1.389813475560295
IU_PDA_T11_patch-001568_55_39,IU_PDA_T11,55,39,0.5568892359733582,3.943685078411363e-05,7.4741833029818245,7.684831409857569,1.320283192266148,1.2690413655920283
IU_PDA_T11_patch-001576_18_94,IU_PDA_T11,18,94,0.7411707043647766,1.8441522115608677e-05,-11.587664566732547,-11.729391182938325,0.9507783963921702,0.009126081353232
IU_PDA_T11_patch-001577_59_83,IU_PDA_T11,59,83,0.5827959179878235,4.4125961721874774e-05,0.7258159111235571,0.8664397416822266,-0.3515805552671177,-0.9282088258798894
