patch_stem,sample,row,col,tumor_frac,hepatocyte_frac,caf_frac,leaving_score,leaving_score_resid,pred_raw,pred_resid,pred_raw_smooth,pred_resid_smooth,predictor
IU_PDA_T1_patch-000082_8_70,IU_PDA_T1,8,70,0.3602446615695953,0.0023391034919768,0.5326200127601624,-0.0461256112666414,0.4410791360358129,0.48655325174331665,0.14701329171657562,0.21320630982518196,-0.010608185614858354,bridge128
IU_PDA_T1_patch-000083_24_70,IU_PDA_T1,24,70,0.0826548114418983,1.4307887795439456e-05,0.6745481491088867,-1.573391590030182,-1.9180688460952489,0.25825726985931396,-0.0749281570315361,0.11004611370818955,0.013791241816111974,bridge128
IU_PDA_T1_patch-000084_46_92,IU_PDA_T1,46,92,0.243237018585205,1.945606345543638e-05,0.6114271879196167,-0.7811819568506356,-0.7136410258149197,0.24902565777301788,-0.13931049406528473,0.28821747111422674,0.04868382215499878,bridge128
IU_PDA_T1_patch-000085_12_64,IU_PDA_T1,12,64,0.019369276240468,5.47739045941853e-06,0.5936281681060791,0.2956672701860003,0.3931860819641168,0.0049211871810257435,0.17814303934574127,-0.143142039688038,-0.029683983751705716,bridge128
IU_PDA_T1_patch-000086_62_82,IU_PDA_T1,62,82,0.0836217328906059,4.233696745359339e-05,0.6015028953552246,1.0078332093808773,1.222783434743256,0.44442272186279297,0.26051878929138184,0.5146216332912446,0.2392014354467392,bridge128
IU_PDA_T1_patch-000087_54_68,IU_PDA_T1,54,68,0.4266709089279175,3.945178468711674e-05,0.4745298027992248,0.4184500859112685,1.1902133598770075,0.17829035222530365,0.02531590312719345,0.43253973552158903,0.13279718799250467,bridge128
IU_PDA_T1_patch-000088_16_92,IU_PDA_T1,16,92,0.1794698685407638,4.363696280051954e-05,0.5537079572677612,-1.1729660641249864,-1.0306686225163646,-0.1323452740907669,-0.3967954218387604,0.004709878803363868,-0.06549227237701416,bridge128
IU_PDA_T1_patch-000090_53_73,IU_PDA_T1,53,73,0.0424794293940067,1.930710641318001e-05,0.7593190670013428,-1.105887909233041,-1.6732686716329084,0.38174933195114136,-0.004587911069393158,0.5091476738452911,0.08056334406137466,bridge128
IU_PDA_T1_patch-000091_15_53,IU_PDA_T1,15,53,0.1226651668548584,4.623960921890102e-05,0.6268202066421509,-0.3185287804539058,-0.325289132693239,0.10543543845415115,-0.22629104554653168,0.1864710430215512,0.06514342448541097,bridge128
IU_PDA_T1_patch-000092_24_76,IU_PDA_T1,24,76,0.3976719379425049,3.045151606784202e-05,0.4627642035484314,-1.905008736053108,-1.424952729083801,0.41302168369293213,0.20320098102092743,0.37940159546477453,0.06661135809762138,bridge128
IU_PDA_T1_patch-000093_20_104,IU_PDA_T1,20,104,0.0935781374573707,4.620682375389151e-05,0.5488898158073425,-1.1068679036571465,-1.0047626401220435,0.4792351722717285,0.05800085514783859,0.4558139869144985,0.18239580201251165,bridge128
IU_PDA_T1_patch-000094_8_22,IU_PDA_T1,8,22,1.3071067769487854e-05,1.3071072316961365e-05,0.8233404159545898,0.9627981149518456,0.4439695067595178,0.19867907464504242,-0.194039985537529,0.5537627765110561,-0.032953601862703054,bridge128
IU_PDA_T1_patch-000095_67_53,IU_PDA_T1,67,53,0.0724404826760292,2.830329685821198e-05,0.6072138547897339,1.5566800104025025,1.8184328332061768,0.27477312088012695,0.07511652261018753,0.2986702450684139,0.10616817751101085,bridge128
IU_PDA_T1_patch-000096_23_65,IU_PDA_T1,23,65,0.0188924390822649,0.0013251998461782,0.6708957552909851,-1.540423275950275,-1.9168284001578475,-0.40861648321151733,-0.05206512659788132,-0.01608194730111531,-0.07407823098557335,bridge128
IU_PDA_T1_patch-000097_54_94,IU_PDA_T1,54,94,0.0435147285461425,3.0413160857278854e-05,0.5870557427406311,-1.1499479143795797,-1.20505105434041,0.2020961493253708,0.05872005969285965,0.2602107695170811,0.04528368477310453,bridge128
IU_PDA_T1_patch-000098_50_92,IU_PDA_T1,50,92,0.090025283396244,2.97357291856315e-05,0.6086754202842712,0.372633968498046,0.4872084842147499,0.5782239437103271,0.13949038088321686,0.537294055734362,0.18058512892041886,bridge128
IU_PDA_T1_patch-000101_24_40,IU_PDA_T1,24,40,2.011497781495564e-05,2.011497417697683e-05,0.8582518696784973,0.7930401734234633,0.147045490927272,0.8437491655349731,0.26148706674575806,0.5905960564102445,0.18117525854281016,bridge128
IU_PDA_T1_patch-000102_77_57,IU_PDA_T1,77,57,0.0094464188441634,1.817725205910392e-05,0.6545050144195557,0.1157198771796591,-0.0005669546509958,0.5703871250152588,0.21940506994724274,0.36616198206320405,0.21902717500925065,bridge128
IU_PDA_T1_patch-000103_9_83,IU_PDA_T1,9,83,0.2805721163749695,6.430567009374499e-05,0.4778113663196563,-0.1610655598112381,0.4168414832690326,0.32688063383102417,-0.1670067459344864,0.2517242431640625,0.027762449036041897,bridge128
