patch_stem,sample,row,col,tumor_frac,hepatocyte_frac,caf_frac,leaving_score,leaving_score_resid,pred_raw,pred_resid,pred_raw_smooth,pred_resid_smooth,predictor
IU_PDA_T11_patch-001234_74_106,IU_PDA_T11,74,106,0.1025776490569114,3.519807069096714e-05,8.529832120984793e-05,-2.3739238314323456,-1.3677556788819003,-0.12604248523712158,4.382940460345708e-05,-0.11881980353168078,-0.040621378197621585,bridge128
IU_PDA_T11_patch-001235_13_63,IU_PDA_T11,13,63,0.4800654351711273,6.253561150515452e-05,0.0724019631743431,0.8854030794982383,1.0598618226630532,0.26724040508270264,0.08126964420080185,0.3536500334739685,0.08887005224823952,bridge128
IU_PDA_T11_patch-001236_50_26,IU_PDA_T11,50,26,0.4644536972045898,3.9956968976184726e-05,0.0106940511614084,1.2653686351839897,1.601399263263973,-0.28552722930908203,-0.36652907729148865,-0.15043502673506737,-0.17305334497775351,bridge128
IU_PDA_T11_patch-001237_27_3,IU_PDA_T11,27,3,0.32819864153862,0.0007039200281724,0.252540111541748,-1.3639816777600895,-1.0866888021005852,-0.1746978759765625,0.013051708228886127,-0.2677102446556091,-0.04198144366964698,bridge128
IU_PDA_T11_patch-001238_60_78,IU_PDA_T11,60,78,0.1216978132724762,0.0011126635363325,0.0084103243425488,-2.4943593630889884,-1.600858630637925,-0.7507437467575073,-0.2298053652048111,-0.2723939461367471,-0.11615940748846956,bridge128
IU_PDA_T11_patch-001239_22_62,IU_PDA_T11,22,62,0.4664106667041778,0.0091158859431743,0.0001569252635817,0.6516974164822964,0.8276305747688035,-0.36199599504470825,-0.13986440002918243,0.25665331738335745,0.21330533815281733,bridge128
IU_PDA_T11_patch-001240_51_23,IU_PDA_T11,51,23,0.4560580849647522,3.978284075856209e-05,0.0400445833802223,-0.0190385634798916,0.0360783261231135,-0.5300295352935791,0.09947540611028671,-0.2923690511046776,-0.00879464258572885,bridge128
IU_PDA_T11_patch-001241_43_39,IU_PDA_T11,43,39,0.5162903666496277,4.216429442749359e-05,0.0001424482470611,0.3697837385310929,0.2597690101774502,0.16226786375045776,-0.008088435046374798,0.2599932849407196,0.15549959468522243,bridge128
IU_PDA_T11_patch-001242_19_59,IU_PDA_T11,19,59,0.7096421122550964,4.124123006477021e-05,0.0001083335082512,0.15497893166746,-0.846559249719022,0.5099054574966431,0.13734768331050873,0.5449389517307281,0.1787234182868685,bridge128
IU_PDA_T11_patch-001243_15_19,IU_PDA_T11,15,19,0.4401077330112457,6.293092155829072e-05,0.1425244361162185,0.3887730305759144,0.6138097119644457,0.0015101401368156075,-0.10097811371088028,-0.17673813170819944,0.07100180636293121,bridge128
